event_id,true_arrival_time,network,station,phase,channel
smi:fi.isuh/event/1496396,2025-02-22 10:35:44.040000,HE,KEV,S,BHZ
smi:fi.isuh/event/1496396,2025-02-22 10:35:53.800000,HE,KU6,S,BHZ
smi:fi.isuh/event/1496396,2025-02-22 10:35:15.480000,HE,KU1,P,BHZ
smi:fi.isuh/event/1496397,2025-02-22 16:17:22.680000,FN,RAJF,P,BHZ
smi:fi.isuh/event/1496397,2025-02-22 16:17:38.240000,FN,RAJF,S,BHZ
smi:fi.isuh/event/1496397,2025-02-22 16:17:24.200000,HE,KEV,P,BHZ
smi:fi.isuh/event/1496397,2025-02-22 16:17:41.700000,HE,KEV,S,BHZ
smi:fi.isuh/event/1496397,2025-02-22 16:17:30.960000,HE,VRF,P,BHZ
smi:fi.isuh/event/1496397,2025-02-22 16:17:53.240000,HE,VRF,S,BHZ
smi:fi.isuh/event/1496397,2025-02-22 16:18:21.720000,HE,HEF,S,BHZ
smi:fi.isuh/event/1496397,2025-02-22 16:18:02.930000,HE,KIF,P,BHZ
smi:fi.isuh/event/1496399,2025-02-22 20:09:17.680000,HE,VRF,P,BHZ
smi:fi.isuh/event/1496399,2025-02-22 20:09:38.680000,HE,VRF,S,BHZ
smi:fi.isuh/event/1496399,2025-02-22 20:09:28.040000,FN,OLKF,P,BHZ
smi:fi.isuh/event/1496399,2025-02-22 20:09:56.880000,FN,OLKF,S,BHZ
smi:fi.isuh/event/1496399,2025-02-22 20:09:27.180000,FN,RAJF,P,BHZ
smi:fi.isuh/event/1496399,2025-02-22 20:09:55.840000,FN,RAJF,S,BHZ
smi:fi.isuh/event/1496399,2025-02-22 20:09:28.480000,HE,KU6,P,BHZ
smi:fi.isuh/event/1496399,2025-02-22 20:09:57.880000,HE,KU6,S,BHZ
smi:fi.isuh/event/1496399,2025-02-22 20:09:41.550000,HE,KEV,P,BHZ
smi:fi.isuh/event/1496399,2025-02-22 20:10:21.000000,HE,KEV,S,BHZ
smi:fi.isuh/event/1496399,2025-02-22 20:10:48.800000,HE,HEF,S,BHZ
smi:fi.isuh/event/1496401,2025-02-22 21:01:58.440000,HE,VRF,P,BHZ
smi:fi.isuh/event/1496401,2025-02-22 21:02:17.480000,HE,VRF,S,BHZ
smi:fi.isuh/event/1496401,2025-02-22 21:02:08.600000,FN,OLKF,P,BHZ
smi:fi.isuh/event/1496401,2025-02-22 21:02:37.120000,FN,OLKF,S,BHZ
smi:fi.isuh/event/1496401,2025-02-22 21:02:07.780000,FN,RAJF,P,BHZ
smi:fi.isuh/event/1496401,2025-02-22 21:02:35.240000,FN,RAJF,S,BHZ
smi:fi.isuh/event/1496401,2025-02-22 21:02:09.400000,HE,KU6,P,BHZ
smi:fi.isuh/event/1496401,2025-02-22 21:02:39.080000,HE,KU6,S,BHZ
smi:fi.isuh/event/1496401,2025-02-22 21:02:27.480000,FN,RANF,P,BHZ
smi:fi.isuh/event/1496401,2025-02-22 21:03:07.200000,FN,RANF,S,BHZ
smi:fi.isuh/event/1496401,2025-02-22 21:02:21.720000,HE,KEV,P,BHZ
smi:fi.isuh/event/1496401,2025-02-22 21:02:59.800000,HE,KEV,S,BHZ
smi:fi.isuh/event/1496401,2025-02-22 21:03:15.140000,HE,HEF,S,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:20:29.090000,HE,RUF,P,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:20:40.380000,HE,RUF,S,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:20:32.480000,HE,JOF,P,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:20:48.000000,HE,JOF,S,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:20:48.500000,HE,KY17,P,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:21:12.380000,HE,KY17,S,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:20:47.780000,HE,VJF,P,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:21:14.460000,HE,VJF,S,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:20:47.880000,HE,NIF,P,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:21:13.720000,HE,NIF,S,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:20:49.980000,HE,KAF,P,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:21:16.080000,HE,KAF,S,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:20:51.800000,HE,FIA0,P,SHZ
smi:fi.isuh/event/1496484,2025-02-23 07:21:19.400000,HE,FIA0,S,SHZ
smi:fi.isuh/event/1496484,2025-02-23 07:20:53.060000,HE,SUF,P,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:21:22.460000,HE,SUF,S,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:21:25.520000,HE,RMF,S,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:20:59.800000,HE,KEF,P,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:21:33.640000,HE,KEF,S,BHZ
smi:fi.isuh/event/1496484,2025-02-23 07:21:34.300000,HE,KJNF,S,BHZ
smi:fi.isuh/event/1496486,2025-02-23 16:01:13.940000,FN,RAJF,P,BHZ
smi:fi.isuh/event/1496486,2025-02-23 16:01:29.480000,FN,RAJF,S,BHZ
smi:fi.isuh/event/1496486,2025-02-23 16:01:15.600000,HE,KEV,P,BHZ
smi:fi.isuh/event/1496486,2025-02-23 16:01:33.100000,HE,KEV,S,BHZ
smi:fi.isuh/event/1496486,2025-02-23 16:01:22.240000,HE,VRF,P,BHZ
smi:fi.isuh/event/1496486,2025-02-23 16:01:40.440000,HE,VRF,S,BHZ
smi:fi.isuh/event/1496486,2025-02-23 16:02:11.360000,HE,HEF,S,BHZ
smi:fi.isuh/event/1496486,2025-02-23 16:01:47.600000,FN,OLKF,P,BHZ
smi:fi.isuh/event/1496486,2025-02-23 16:01:46.780000,HE,KIF,P,BHZ
smi:fi.isuh/event/1496487,2025-02-23 20:05:41.860000,HE,VRF,P,BHZ
smi:fi.isuh/event/1496487,2025-02-23 20:06:01.320000,HE,VRF,S,BHZ
smi:fi.isuh/event/1496487,2025-02-23 20:05:51.820000,FN,RAJF,P,BHZ
smi:fi.isuh/event/1496487,2025-02-23 20:06:17.980000,FN,RAJF,S,BHZ
smi:fi.isuh/event/1496487,2025-02-23 20:05:52.560000,FN,OLKF,P,BHZ
smi:fi.isuh/event/1496487,2025-02-23 20:06:21.080000,FN,OLKF,S,BHZ
smi:fi.isuh/event/1496487,2025-02-23 20:05:53.140000,HE,KU6,P,BHZ
smi:fi.isuh/event/1496487,2025-02-23 20:06:22.400000,HE,KU6,S,BHZ
smi:fi.isuh/event/1496487,2025-02-23 20:06:05.650000,HE,KEV,P,BHZ
smi:fi.isuh/event/1496487,2025-02-23 20:06:43.380000,HE,KEV,S,BHZ
smi:fi.isuh/event/1496487,2025-02-23 20:06:10.640000,FN,RANF,P,BHZ
smi:fi.isuh/event/1496487,2025-02-23 20:06:51.800000,FN,RANF,S,BHZ
smi:fi.isuh/event/1496487,2025-02-23 20:07:07.320000,FN,KLF,S,BHZ
smi:fi.isuh/event/1496487,2025-02-23 20:06:59.720000,HE,HEF,S,BHZ
smi:fi.isuh/event/1496475,2025-02-23 20:09:22.980000,HE,VRF,P,BHZ
smi:fi.isuh/event/1496475,2025-02-23 20:09:44.200000,HE,VRF,S,BHZ
smi:fi.isuh/event/1496475,2025-02-23 20:09:33.840000,FN,OLKF,P,BHZ
smi:fi.isuh/event/1496475,2025-02-23 20:10:01.840000,FN,OLKF,S,BHZ
smi:fi.isuh/event/1496475,2025-02-23 20:09:34.040000,HE,KU6,P,BHZ
smi:fi.isuh/event/1496475,2025-02-23 20:10:02.600000,HE,KU6,S,BHZ
smi:fi.isuh/event/1496475,2025-02-23 20:09:32.980000,FN,RAJF,P,BHZ
smi:fi.isuh/event/1496475,2025-02-23 20:10:01.520000,FN,RAJF,S,BHZ
smi:fi.isuh/event/1496475,2025-02-23 20:10:32.000000,FN,RANF,S,BHZ
smi:fi.isuh/event/1496475,2025-02-23 20:09:46.880000,HE,KEV,P,BHZ
smi:fi.isuh/event/1496475,2025-02-23 20:10:26.640000,HE,KEV,S,BHZ
smi:fi.isuh/event/1496268,2025-02-24 06:06:03.140000,HE,VRF,P,BHZ
smi:fi.isuh/event/1496268,2025-02-24 06:06:25.960000,HE,VRF,S,BHZ
smi:fi.isuh/event/1496268,2025-02-24 06:06:13.680000,FN,RAJF,P,BHZ
smi:fi.isuh/event/1496268,2025-02-24 06:06:42.800000,FN,RAJF,S,BHZ
smi:fi.isuh/event/1496268,2025-02-24 06:06:13.980000,FN,OLKF,P,BHZ
smi:fi.isuh/event/1496268,2025-02-24 06:06:43.560000,FN,OLKF,S,BHZ
smi:fi.isuh/event/1496268,2025-02-24 06:06:44.640000,HE,KU6,S,BHZ
smi:fi.isuh/event/1496268,2025-02-24 06:06:58.440000,HE,KU2,S,BHZ
smi:fi.isuh/event/1496268,2025-02-24 06:06:26.240000,HE,KEV,P,BHZ
smi:fi.isuh/event/1496268,2025-02-24 06:07:34.030000,HE,HEF,S,BHZ
smi:fi.isuh/event/1496702,2025-02-24 07:58:42.041840,HE,VAF,P,BHZ
smi:fi.isuh/event/1496702,2025-02-24 07:58:52.660410,HE,VAF,S,BHZ
smi:fi.isuh/event/1496702,2025-02-24 07:58:43.197600,HE,ALAJF,P,?HZ
smi:fi.isuh/event/1496702,2025-02-24 07:58:53.816170,HE,ALAJF,S,?HZ
smi:fi.isuh/event/1496702,2025-02-24 07:58:45.075710,HE,OBF0,P,BHZ
smi:fi.isuh/event/1496702,2025-02-24 07:58:55.622050,HE,OBF0,S,BHZ
smi:fi.isuh/event/1496702,2025-02-24 07:58:45.798070,HE,OUF,P,BHZ
smi:fi.isuh/event/1496702,2025-02-24 07:58:59.017110,HE,OUF,S,BHZ
smi:fi.isuh/event/1496702,2025-02-24 07:58:51.293550,HE,OBF3,P,BHZ
smi:fi.isuh/event/1496702,2025-02-24 07:59:08.483800,HE,OBF3,S,BHZ
smi:fi.isuh/event/1496702,2025-02-24 07:59:00.203710,HE,SUF,P,BHZ
smi:fi.isuh/event/1496702,2025-02-24 07:59:24.112480,HE,SUF,S,BHZ
smi:fi.isuh/event/1496702,2025-02-24 07:59:01.290470,HE,KEF,P,?HZ
smi:fi.isuh/event/1496702,2025-02-24 07:59:25.652060,HE,KEF,S,?HZ
smi:fi.isuh/event/1496702,2025-02-24 07:59:03.826250,HE,KPF,P,BHZ
smi:fi.isuh/event/1496702,2025-02-24 07:59:29.999110,HE,KPF,S,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:27:54.579520,HE,KJNF,P,CZ
smi:fi.isuh/event/1496705,2025-02-24 10:27:56.913580,HE,KJNF,S,CZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:07.514500,HE,RMF,P,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:18.271850,HE,RMF,S,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:07.661580,HE,NIF,P,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:18.684780,HE,NIF,S,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:17.319190,HE,OUF,P,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:35.979160,HE,OUF,S,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:18.485440,HE,KU2,P,SHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:37.625520,HE,KU2,S,SHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:18.485440,HE,KU1,P,SHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:37.845160,HE,KU1,S,SHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:19.535070,HE,OBF3,P,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:38.778160,HE,OBF3,S,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:21.167810,HE,OBF0,P,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:42.743400,HE,OBF0,S,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:22.912000,HE,SUF,P,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:45.315840,HE,SUF,S,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:24.549930,FN,RANF,P,?HZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:48.458020,FN,RANF,S,?HZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:26.299300,HE,KU6,P,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:51.401930,HE,KU6,S,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:52.423260,HE,JOF,S,BHZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:55.338880,HE,ALAJF,S,?HZ
smi:fi.isuh/event/1496705,2025-02-24 10:28:56.286560,FN,OLKF,S,BHZ
smi:fi.isuh/event/1496284,2025-02-24 11:08:55.866830,HE,KPF,P,BHZ
smi:fi.isuh/event/1496284,2025-02-24 11:08:58.225060,HE,KPF,S,BHZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:07.682360,HE,RAF,P,BHZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:18.471230,HE,RAF,S,BHZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:08.683520,HE,TRE03,P,CZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:19.938860,HE,TRE03,S,CZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:14.841690,HE,KEF,P,?HZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:30.502710,HE,KEF,S,?HZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:15.928370,HE,VAF,P,BHZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:32.342210,HE,VAF,S,BHZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:20.543320,HE,ALAJF,P,?HZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:40.523650,HE,ALAJF,S,?HZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:22.889020,HE,NUR,P,SHZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:43.985840,HE,NUR,S,SHZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:23.585040,HE,KORF,P,CZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:46.394600,HE,KORF,S,CZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:24.487300,HE,FIA0,P,?HZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:47.449320,HE,FIA0,S,?HZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:24.487300,HE,FIA1,P,?HZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:47.898940,HE,FIA1,S,?HZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:49.379300,HE,MEF,S,BHZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:25.782810,HE,KAF,P,?HZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:50.001250,HE,KAF,S,?HZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:28.090930,HE,SUF,P,BHZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:53.386560,HE,SUF,S,BHZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:27.675650,HE,TVF,P,BHZ
smi:fi.isuh/event/1496284,2025-02-24 11:09:53.191770,HE,TVF,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:45:52.980000,HE,NIF,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:45:57.080000,HE,NIF,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:03.280000,HE,SUF,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:14.880000,HE,SUF,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:09.580000,HE,KJNF,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:09.980000,HE,KAF,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:26.920000,HE,KAF,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:15.020000,HE,RMF,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:17.780000,HE,JOF,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:39.120000,HE,JOF,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:17.680000,HE,KEF,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:40.320000,HE,KEF,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:20.080000,HE,RUF,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:43.980000,HE,RUF,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:21.180000,HE,OUF,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:46.720000,HE,OUF,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:21.400000,HE,FIA0,P,SHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:45.400000,HE,FIA0,S,SHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:25.080000,HE,OBF0,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:26.780000,HE,OBF3,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:27.580000,HE,KY17,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:57.480000,HE,KY17,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:27.980000,HE,TRE03,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:57.200000,HE,TRE03,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:28.880000,HE,OBF8,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:28.960000,HE,VAF,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:59.760000,HE,VAF,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:32.880000,HE,KU1,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:47:06.340000,HE,KU1,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:32.500000,HE,VJF,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:47:08.020000,HE,VJF,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:33.580000,HE,KU2,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:47:07.640000,HE,KU2,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:37.520000,HE,PVF,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:47:12.160000,HE,PVF,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:38.580000,FN,RANF,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:47:15.920000,FN,RANF,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:38.280000,HE,KPF,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:39.480000,HE,KU6,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:47:19.840000,HE,KU6,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:44.080000,FN,OLKF,P,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:47:26.360000,FN,OLKF,S,BHZ
smi:fi.isuh/event/1496264,2025-02-24 11:46:43.180000,HE,TOF,P,BHZ
smi:fi.isuh/event/1496282,2025-02-24 12:01:01.282830,HE,MEF,P,BHZ
smi:fi.isuh/event/1496282,2025-02-24 12:01:02.523120,HE,MEF,S,BHZ
smi:fi.isuh/event/1496282,2025-02-24 12:01:02.492110,HE,HEL5,P,BHZ
smi:fi.isuh/event/1496282,2025-02-24 12:01:04.601670,HE,HEL5,S,BHZ
smi:fi.isuh/event/1496282,2025-02-24 12:01:02.840080,HE,HEL1,P,BHZ
smi:fi.isuh/event/1496282,2025-02-24 12:01:05.232360,HE,HEL1,S,BHZ
smi:fi.isuh/event/1496282,2025-02-24 12:01:02.840080,HE,LAUT,P,BHZ
smi:fi.isuh/event/1496282,2025-02-24 12:01:05.232360,HE,LAUT,S,BHZ
smi:fi.isuh/event/1496282,2025-02-24 12:01:02.970570,HE,KUNI,P,BHZ
smi:fi.isuh/event/1496282,2025-02-24 12:01:05.232360,HE,KUNI,S,BHZ
smi:fi.isuh/event/1496282,2025-02-24 12:01:04.681340,HE,NUR,P,SHZ
smi:fi.isuh/event/1496282,2025-02-24 12:01:08.129590,HE,NUR,S,SHZ
smi:fi.isuh/event/1496282,2025-02-24 12:01:05.053210,HE,VUOS,P,BHZ
smi:fi.isuh/event/1496282,2025-02-24 12:01:08.873330,HE,VUOS,S,BHZ
smi:fi.isuh/event/1496281,2025-02-24 12:10:15.902450,HE,NUR,P,SHZ
smi:fi.isuh/event/1496281,2025-02-24 12:10:17.589490,HE,NUR,S,SHZ
smi:fi.isuh/event/1496281,2025-02-24 12:10:16.486600,HE,KUNI,P,BHZ
smi:fi.isuh/event/1496281,2025-02-24 12:10:18.548110,HE,KUNI,S,BHZ
smi:fi.isuh/event/1496281,2025-02-24 12:10:18.035430,HE,HEL1,P,BHZ
smi:fi.isuh/event/1496281,2025-02-24 12:10:21.045410,HE,HEL1,S,BHZ
smi:fi.isuh/event/1496281,2025-02-24 12:10:18.531480,HE,LAUT,P,BHZ
smi:fi.isuh/event/1496281,2025-02-24 12:10:22.245900,HE,LAUT,S,BHZ
smi:fi.isuh/event/1496281,2025-02-24 12:10:18.698630,HE,VUOS,P,BHZ
smi:fi.isuh/event/1496281,2025-02-24 12:10:22.198820,HE,VUOS,S,BHZ
smi:fi.isuh/event/1496281,2025-02-24 12:10:19.196620,HE,HEL5,P,BHZ
smi:fi.isuh/event/1496281,2025-02-24 12:10:23.602090,HE,HEL5,S,BHZ
smi:fi.isuh/event/1496283,2025-02-24 12:58:59.434740,HE,KY02,P,CZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:00.892010,HE,KY02,S,CZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:00.978480,HE,KY17,P,CZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:03.071180,HE,KY17,S,CZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:07.239610,HE,VJF,P,?HZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:13.826650,HE,VJF,S,?HZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:07.526750,HE,PVF,P,CZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:14.328340,HE,PVF,S,CZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:09.825910,HE,FIA0,P,?HZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:18.533610,HE,FIA0,S,?HZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:09.826770,HE,FIA1,P,?HZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:18.360830,HE,FIA1,S,?HZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:19.425110,HE,RUF,P,BHZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:34.697270,HE,RUF,S,BHZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:37.121910,HE,KAF,S,?HZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:38.929960,HE,MEF,S,BHZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:23.855620,HE,TRE03,P,CZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:42.117600,HE,TRE03,S,CZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:26.111160,HE,KEF,P,?HZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:46.742920,HE,KEF,S,?HZ
smi:fi.isuh/event/1496283,2025-02-24 12:59:55.291880,HE,SUF,S,BHZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:07.554720,HE,OUF,P,BHZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:17.087040,HE,OUF,S,BHZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:07.809540,HE,ALAJF,P,?HZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:17.221790,HE,ALAJF,S,?HZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:11.210350,HE,OBF0,P,BHZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:23.373170,HE,OBF0,S,BHZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:13.514120,HE,SUF,P,BHZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:26.972660,HE,SUF,S,BHZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:15.649670,HE,OBF3,P,BHZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:30.513400,HE,OBF3,S,BHZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:16.062130,HE,NIF,P,BHZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:32.065870,HE,NIF,S,BHZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:17.768580,HE,VAF,P,BHZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:34.395780,HE,VAF,S,BHZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:21.621380,HE,KEF,P,?HZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:41.254830,HE,KEF,S,?HZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:23.948900,HE,KAF,P,?HZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:44.753690,HE,KAF,S,?HZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:31.051650,HE,TRE03,P,CZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:57.563990,HE,TRE03,S,CZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:31.951060,HE,RMF,P,BHZ
smi:fi.isuh/event/1496258,2025-02-24 13:38:00.048510,HE,RMF,S,BHZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:34.290390,HE,FIA1,P,?HZ
smi:fi.isuh/event/1496258,2025-02-24 13:38:01.929070,HE,FIA1,S,?HZ
smi:fi.isuh/event/1496258,2025-02-24 13:37:34.290390,HE,FIA0,P,?HZ
smi:fi.isuh/event/1496258,2025-02-24 13:38:04.378610,HE,FIA0,S,?HZ
smi:fi.isuh/event/1496258,2025-02-24 13:38:05.290240,HE,KPF,S,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:43.680000,HE,VUOS,P,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:46.420000,HE,VUOS,S,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:44.380000,HE,KUNI,P,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:47.780000,HE,KUNI,S,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:45.480000,HE,PVF,P,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:49.680000,HE,PVF,S,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:45.760000,HE,HEL1,P,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:49.980000,HE,HEL1,S,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:46.120000,HE,LAUT,P,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:50.540000,HE,LAUT,S,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:46.870000,HE,NUR,P,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:51.900000,HE,NUR,S,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:47.460000,HE,HEL5,P,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:52.780000,HE,HEL5,S,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:49.330000,HE,MEF,P,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:55.980000,HE,MEF,S,BHZ
smi:fi.isuh/event/1496263,2025-02-24 14:13:58.240000,HE,KY17,P,BHZ
